app name,media source,country,user id,platform,event date,event name,event revenue,event revenue currency
Clash of Fire iOS,organic,US,1454313823000-24350,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454289389753-2255042593130331623,android,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,PH,1454290803651-9082236984687231519,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,MX,1454358828677-2771319928668122637,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,ID,8fe328e2-a311-4941-8001-f13a4192d475,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,CA,1451503298688-4913765861100174097,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,SG,1452253115000-9462669,ios,2/6/16,purchase,16.99,USD
Clash of Fire Android,organic,TH,1454294739730-663947339593995764,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454326416440-6833948486014251103,android,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,CN,1454285963328-6421397339263934298,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454335784046-3202518089289448660,android,2/3/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454102156000-9019357,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1442373581440-8597520878167710066,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,facebook,US,1443048595000-8621479,ios,2/2/16,purchase,8.99,USD
Clash of Fire Android,organic,US,1453997860670-7477828291457535761,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,GB,1454290346621-1702956287034463801,android,2/5/16,quest_clear,0,USD
Clash of Fire iOS,organic,SG,1454340320000-3877619,ios,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1439826968000-9544854,ios,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1452857445834-9132389681934239395,android,2/3/16,purchase,0.99,USD
Clash of Fire iOS,organic,MX,1454324185000-2728565,ios,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,NZ,1454362664000-858898,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454215310698-7215812865922842228,android,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454334301676-5680144257750141564,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454321014973-3581842622113722838,android,2/2/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,CA,1454322827000-866460,ios,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,VN,1454341927108-58691898308028163,android,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1448906946213-2501978391525052057,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,AU,1454325690376-6820107901614577017,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,US,1450628273256-7228277926485150319,android,2/3/16,quest_fail,0,USD
Clash of Fire iOS,organic,SG,1437843699000-8582233,ios,2/6/16,purchase,16.99,USD
Clash of Fire iOS,organic,US,1448476741000-7736150,ios,2/1/16,purchase,8.99,USD
Clash of Fire Android,organic,CA,1444080100676-6111098799364651136,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,MY,1450403433000-3523516,ios,2/2/16,purchase,3.99,USD
Clash of Fire Android,organic,US,1447975840481-6614802768346394100,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1451349374000-4633250,ios,2/4/16,purchase,3.99,USD
Clash of Fire iOS,organic,GB,1454299508000-9321148,ios,2/2/16,tutorial_complete,0,USD
Clash of Fire iOS,facebook,SG,1454333512000-9249033,ios,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,SG,1454367944780-6089949024170858605,android,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454187613000-7162888,ios,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1444974598607-1649545555632924924,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1438486371525-3872708192421189025,android,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454310836000-1682393,ios,2/5/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,SG,1450096546000-4109012,ios,2/5/16,purchase,24.99,USD
Clash of Fire iOS,organic,US,1454251334000-1380754,ios,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454198473000-3267405,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,MX,1454344385548-8571346706043656759,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454338269619-2346532873152689419,android,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,PR,1454237192000-5355628,ios,2/6/16,purchase,3.99,USD
Clash of Fire Android,organic,US,1454359190803-8392966231579352957,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,US,163ff0ce-a66e-40fe-967f-3b24a242f78c,android,2/7/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454269388000-1766711,ios,2/5/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,SG,1451062260000-9917321,ios,2/3/16,purchase,16.99,USD
Clash of Fire Android,organic,SG,1454255485957-3683576234330685590,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,SG,1449479799539-4551748677699629918,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,facebook,PH,1454347330843-4404321895158905039,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,CA,1454352294900-5548310579217734659,android,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1437690374000-7337365,ios,2/3/16,purchase,3.99,USD
Clash of Fire iOS,organic,CA,1454062699000-6604241,ios,2/4/16,purchase,3.99,USD
Clash of Fire Android,facebook,US,1454297570201-5325552843055267839,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,CO,1454303762782-2333875803034637525,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,TH,1454315141417-1214326773245739102,android,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,SG,1454345368000-129352,ios,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1453919839000-4902637,ios,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454334564407-6098131721621806020,android,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454271652000-1742848,ios,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,CA,1451813711000-7114353,ios,2/5/16,purchase,9.99,USD
Clash of Fire Android,organic,US,15da1672-78ed-4b92-b562-ca8beda787a6,android,2/7/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454282110000-236705,ios,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1452659761612-5730227932462292426,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1453048994982-7181043989577133785,android,2/6/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1452167472000-5426248,ios,2/3/16,purchase,9.99,USD
Clash of Fire Android,organic,US,1454299880445-2718942255723620570,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,PH,1451535073848-1589450131386883279,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1453512656416-7541074837100415030,android,2/1/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454286124860-2557462945765193467,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,VN,1454340525615-5254354069365228450,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454314604949-4115783262863800762,android,2/1/16,quest_clear,0,USD
Clash of Fire Android,facebook,PR,1454298776256-7822578391872250221,android,2/3/16,quest_fail,0,USD
Clash of Fire Android,organic,VN,1454310072919-53680976135210001,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,CA,1449153572564-8755201133997757596,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,VN,1454350494773-2376267775782719531,android,2/2/16,quest_start,0,USD
Clash of Fire Android,facebook,US,1454358058049-7067915802387124178,android,2/4/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454085004000-7963708,ios,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454367622663-7404739885921410946,android,2/2/16,quest_fail,0,USD
Clash of Fire Android,organic,MY,1454298253288-7196510132255059024,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,GB,1454367547788-4335464094654434038,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,MX,1454296588836-2507472987780390895,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1447963926128-2711256817056275453,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454331287046-3724667446650821560,android,2/7/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1451140358953-5435330303152104674,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,VN,1454327806658-7571883146868328014,android,2/6/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454291464000-4401305,ios,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454276785000-4653181,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454288875422-3481565156791626346,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454145245929-6478776858041768883,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,MY,1454262262512-2637629728806243114,android,2/1/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454269447211-1592719388240257216,android,2/6/16,quest_start,0,USD
Clash of Fire Android,facebook,US,1454297030189-6133111634509109407,android,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,FR,1447952509708-7731109380536272912,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,facebook,CA,1454297411000-783367,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454296060583-7547229692301855059,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454286638156-8841973041665785165,android,2/2/16,quest_fail,0,USD
Clash of Fire iOS,organic,AU,1454277139000-2830315,ios,2/2/16,purchase,9.99,USD
Clash of Fire Android,organic,NL,1454349387795-8405530642977453490,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1453161221995-2814155621340476354,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,DE,1454264945574-1443067957947804874,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,facebook,US,1454250540496-1408720441169768885,android,2/6/16,purchase,3.99,USD
Clash of Fire Android,organic,ID,1454277773412-6583255283782424102,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454294022686-2134392952671322903,android,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454266126000-6490593,ios,2/1/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454288967105-385666810906910083,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454295833186-4477747136913030568,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1454288450213-3157020890791358373,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454336702230-8840485915250762401,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,PH,1454289198904-1069320549134650650,android,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454279284000-7637605,ios,2/2/16,quest_start,0,USD
Clash of Fire Android,facebook,PR,1454349843073-3733913062165338165,android,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454043604696-5286047081894119959,android,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,FR,1454352981000-8189438,ios,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1448490083000-1580147,ios,2/5/16,purchase,8.99,USD
Clash of Fire iOS,organic,KH,1454330362000-4036731,ios,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454290850460-1631969720906258568,android,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,ID,1441865984560-1369303839807577666,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1452637285000-9128362,ios,2/2/16,purchase,3.99,USD
Clash of Fire iOS,twitter,US,1454331742000-7521972,ios,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1453139019604-4082182129668997177,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,ID,1454231060021-5016108595200437003,android,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454330103569-5913849856420473237,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454290226629-4945428665471460886,android,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,UA,1454367957000-9668800,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454302049647-6454253994552693165,android,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,VN,1454284026000-5149114,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1450039737398-823269528961916309,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454329446932-6870232056074005833,android,2/5/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,CA,1454339147000-9623441,ios,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454287883659-1288421771148407598,android,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454329539000-1584252,ios,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1450421704000-6435078,ios,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454313042000-6726240,ios,2/2/16,quest_clear,0,USD
Clash of Fire iOS,organic,SG,1454245856000-7286136,ios,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,ID,1454374800000-8725450,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,PH,1449512595000-592612,ios,2/4/16,purchase,24.99,USD
Clash of Fire Android,organic,US,1454294434059-7518853820783043739,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,VN,1454286428871-1785779918636339760,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,15da1672-78ed-4b92-b562-ca8beda787a6,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,CA,1454286950290-220101628148388082,android,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1443613959000-9400070,ios,2/3/16,purchase,16.99,USD
Clash of Fire iOS,organic,US,1454318155000-596488,ios,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1453410530706-3539064839799112631,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454254086000-9250761,ios,2/4/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454291353000-3949245,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1452703156639-7978845335124704371,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1450327145000-9350001,ios,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454367945402-3688505762671669832,android,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1452207917000-2789870,ios,2/6/16,purchase,9.99,USD
Clash of Fire iOS,organic,US,1454282902000-874348,ios,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,VN,1454324799894-8817743487095876702,android,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,CA,1452975691000-3384816,ios,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1442635572991-2690267135518504819,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,SG,1454333623961-345822829191542574,android,2/1/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,1454363872356-274922776914761698,android,2/2/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1453491477000-9694414,ios,2/6/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454343979913-7690221183102922664,android,2/7/16,quest_start,0,USD
Clash of Fire Android,facebook,US,1454334143307-1898531216224475375,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,IN,1454323698433-7341396144946855999,android,2/1/16,quest_clear,0,USD
Clash of Fire Android,facebook,US,1454296443348-1606374806771869285,android,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,SG,1454265643000-882030,ios,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454354696531-7937287257395058222,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,MY,1450546582580-306720134568674649,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1453066732445-5217720905955789679,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1453956211353-5785173382079761373,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1444073164347-2451964779539202432,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1452614694320-7949000063723171487,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1456939592166-6493765581269920596,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454328032068-8305346644914055697,android,2/2/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1451669767000-4823594,ios,2/4/16,purchase,24.99,USD
Clash of Fire iOS,organic,TH,1453364062000-5670485,ios,2/4/16,purchase,24.99,USD
Clash of Fire Android,organic,US,1454356220283-6569770242392081713,android,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,DE,1454258072000-2059095,ios,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1453460864109-49489092298850535,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1447441616503-1064022554842054030,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454293068698-2388357698445466245,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454300985535-6052855941459835135,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,MY,1454338446695-2940981713847530699,android,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1447781384000-986477,ios,2/3/16,purchase,24.99,USD
Clash of Fire Android,organic,US,1448159015063-7889770950262911272,android,2/7/16,purchase,0.99,USD
Clash of Fire iOS,organic,SG,1395299232823707x86844,ios,2/2/16,purchase,9.99,USD
Clash of Fire iOS,organic,SG,1454353954000-7848861,ios,2/2/16,quest_fail,0,USD
Clash of Fire iOS,organic,PH,1454348921000-4699991,ios,2/6/16,quest_fail,0,USD
Clash of Fire Android,facebook,PR,1454349843073-3733913062165338165,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454286275812-2278132809027031036,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,BR,1454365555587-266517391066648743,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1444945147504-6369219792842268856,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,CA,1454286018000-7208954,ios,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1451686751000-2167492,ios,2/2/16,purchase,24.99,USD
Clash of Fire Android,organic,TH,1454332685109-2057343683497003042,android,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,AU,1454194273000-9961157,ios,2/4/16,purchase,24.99,USD
Clash of Fire Android,organic,BR,1454358034601-5156060265596660847,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,IT,1454344120130-264808162193913024,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,PH,1454258384556-2037877811954981031,android,2/2/16,quest_clear,0,USD
Clash of Fire iOS,organic,PH,1454325206000-4067024,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,SG,1454373825075-8731151963156533907,android,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454277709000-108081,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454306416648-2084436379959683314,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1454292400660-1380961875604716625,android,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,VN,1454350360000-9417493,ios,2/2/16,quest_clear,0,USD
Clash of Fire iOS,organic,PH,1454177248000-8938264,ios,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454329069000-4727876,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,5cbbfb33-a5ef-490a-89cc-8da2e9ec4fc6,android,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,BR,1454292728708-6639751884594957239,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1452978494942-8427546737291274235,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,VN,1454324799894-8817743487095876702,android,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454272887000-132053,ios,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,CA,1454351527974-7190982042126200840,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454294341540-3854041563102305765,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454293953324-6591654217895976620,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,CA,1453236035000-3360409,ios,2/3/16,purchase,0.99,USD
Clash of Fire iOS,organic,CA,1449360298000-160577,ios,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,VN,1454345371000-9318919,ios,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,CA,1454338046000-7486207,ios,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,SG,1454368973000-5481782,ios,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1453360856684-802909763779582401,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1440981212898-2655685051993163454,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,TH,1424028781382780x44463,ios,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,MX,1454292484180-911167202930612604,android,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,CA,1454286018000-7208954,ios,2/7/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454338108000-4494267,ios,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1453787233000-5140900,ios,2/7/16,purchase,3.99,USD
Clash of Fire iOS,organic,ID,1449683723000-6786760,ios,2/4/16,purchase,9.99,USD
Clash of Fire iOS,organic,CA,1437675432000-237489,ios,2/6/16,purchase,16.99,USD
Clash of Fire iOS,organic,BR,1454249672000-2563640,ios,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,MX,1454355389976-7330685147505522268,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,KR,1444922359163-2733817147215940583,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1443445360000-9828996,ios,2/5/16,purchase,16.99,USD
Clash of Fire iOS,organic,CA,1454343944000-7569281,ios,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,ID,1454303471578-4688931500419057128,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454338969570-1132479421764058959,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454289303472-4629876227139252988,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,ID,1454329496697-6508137461254008455,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,GB,1451024488548-7622098386672012568,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,VI,1446090776000-9348290,ios,2/5/16,purchase,3.99,USD
Clash of Fire Android,facebook,US,1450538634345-2882809813253705103,android,2/6/16,purchase,3.99,USD
Clash of Fire Android,organic,BR,1454353313194-4169167644620186974,android,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454261859000-1339491,ios,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,ID,1414222054152635x69653,ios,2/7/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454334301676-5680144257750141564,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1453503660025-1667007395192818849,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,AR,1454320844686-3531297125691994031,android,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1450031191000-3709596,ios,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1438469431000-3915413,ios,2/3/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1448860314000-532722,ios,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,FR,1454350436123-9190208156867514530,android,2/1/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454345536938-6769769144617338798,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,SG,1454228399758-6464273437841227670,android,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,TH,1450268225000-3293331,ios,2/6/16,purchase,3.99,USD
Clash of Fire iOS,organic,US,1450335154000-716314,ios,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,GB,1453112001510-8708492873958685024,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1452291023945-4863815381590665783,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1453565917000-2269956,ios,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1453787233000-5140900,ios,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,VN,1428552808830-653576285481061758,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1450611343752-7170812473710802261,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,TH,1454362343156-2253352431906531573,android,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1452657701217-6143896338020005510,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,d6985914-d70a-4844-94c8-8e8ba7c2c73d,android,2/3/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,1454295191656-1483588444189793099,android,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1418147578374889x87316,ios,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1436737654580-6262730949856688384,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1438996125000-3976081,ios,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,PH,1454343749869-4271727703808687918,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,BS,1452210965957-4418207772706714037,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,US,32779812-8543-4c05-aa2f-ce723ec93c7a,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,CA,1454354193976-7061252462898050009,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,VN,1454303252639-392752888620735025,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,PH,1449668482207-3552686212227697863,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,ES,1445438111623-5076332072982771175,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,PH,1454341323491-597850304522142546,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,SG,1454302445859-478627899382848704,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1451252672126-8163616651032267333,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,15da1672-78ed-4b92-b562-ca8beda787a6,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1448350666000-6982886,ios,2/1/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454291936993-696778719616175152,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,SG,3d26933b-a1c1-436f-9619-2fc1a82a0841,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,TH,1442163514986-691078083874614105,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,organic,BR,1454352454116-384672281157956019,android,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454349664679-7399094709525646140,android,2/3/16,quest_start,0,USD
Clash of Fire iOS,organic,CA,1444839877000-9335802,ios,2/6/16,purchase,3.99,USD
Clash of Fire Android,organic,MY,1454307218047-4452293396820448983,android,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1433938985000-4136543,ios,2/3/16,purchase,3.99,USD
